User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,session_duration_h,charge_duration_h,delay_duration_h,utilisation_rate,charging_rate_calc_kw
User_338,BMW i3,62.0,Station_322,Houston,2024-01-15 01:00:00,2024-01-15 02:54:00,62.19283345936647,0.5552103642000609,19.47699463384489,Morning,Saturday,24.3852455984819,88.82972948026371,277.7232644606139,14.276251340517549,4.0,DC Fast Charger,Long-Distance Traveler,1.9,0.5552103642000609,1.344789635799939,0.2922159811579268,112.01670118131352
User_340,BMW i3,62.0,Station_78,Los Angeles,2024-01-15 03:00:00,2024-01-15 06:37:00,79.97807283663732,0.9198467271186718,27.85794776975846,Evening,Thursday,88.1942695265976,62.30655558591127,295.82448366225185,6.247841392473045,7.545586232503917,Level 1,Long-Distance Traveler,3.6166666666666667,0.9198467271186718,2.696819939547995,0.25433550058580784,86.94717334828235
User_341,Tesla Model 3,100.0,Station_272,Los Angeles,2024-01-15 04:00:00,2024-01-15 06:20:00,5.775919735452496,1.8364567962319551,24.985691281650627,Afternoon,Sunday,25.118016109663355,59.04654073710448,96.33217778289772,37.10118843149111,1.0,Level 2,Casual Driver,2.3333333333333335,1.8364567962319551,0.49687653710137836,0.7870529126708379,3.1451432711640903
User_342,BMW i3,50.0,Station_339,Los Angeles,2024-01-15 05:00:00,2024-01-15 05:44:00,53.81020176075347,0.513006350951944,15.791319763690598,Morning,Monday,52.44295176374061,82.42209464917141,116.73098347986932,-0.0328724734896948,2.0,Level 1,Long-Distance Traveler,0.7333333333333333,0.513006350951944,0.22032698238138926,0.6995541149344692,104.89188225623771
User_343,Chevy Bolt,100.0,Station_162,San Francisco,2024-01-15 06:00:00,2024-01-15 09:34:00,38.66237698854864,2.3650578770652744,16.315819392880815,Evening,Saturday,68.12187775308132,56.48043704770824,257.8829430738604,29.180536779668387,6.0,Level 2,Commuter,3.566666666666667,2.3650578770652744,1.2016087896013925,0.6631003393640956,16.34732805631106
User_346,Nissan Leaf,62.0,Station_134,Houston,2024-01-15 09:00:00,2024-01-15 11:59:00,42.51736091943514,0.9297646566647816,7.234439776855737,Morning,Saturday,88.94643474449397,63.743344919418114,191.0776829422596,10.333196461649678,4.0,Level 2,Casual Driver,2.9833333333333334,0.9297646566647816,2.0535686766685517,0.31165295754126754,45.729164487658515
User_348,Tesla Model 3,50.0,Station_192,New York,2024-01-15 11:00:00,2024-01-15 12:10:00,67.22515101988213,0.5046012170071925,21.014153018823738,Morning,Wednesday,38.02384077001244,94.36765550022876,57.59194551494831,12.265243732279334,6.0,DC Fast Charger,Commuter,1.1666666666666667,0.5046012170071925,0.6620654496594742,0.43251532886330785,133.22431408032833
User_351,Nissan Leaf,62.0,Station_18,Chicago,2024-01-15 14:00:00,2024-01-15 17:00:00,60.96907588597162,2.4969601810931428,37.04926024472,Afternoon,Wednesday,75.85725205688395,92.36496167231005,266.82108780235893,20.465566167774167,6.0,Level 1,Commuter,3.0,2.4969601810931428,0.5030398189068572,0.8323200603643809,24.41732004684192
User_353,Tesla Model 3,62.0,Station_180,Los Angeles,2024-01-15 16:00:00,2024-01-15 18:14:00,65.54082473190631,1.1606546727693638,37.48997540777594,Evening,Monday,25.201903407412274,96.7634420547716,78.61444615533611,0.947645050608024,6.0,Level 2,Commuter,2.2333333333333334,1.1606546727693638,1.0726786605639695,0.5196961221355361,56.46884148195737
User_354,BMW i3,100.0,Station_123,New York,2024-01-15 17:00:00,2024-01-15 19:43:00,68.74906948767578,0.5546371779020524,28.29294039482075,Afternoon,Thursday,81.2848669802037,66.07649512570205,284.84580003977186,13.789659826810096,3.0,DC Fast Charger,Commuter,2.716666666666667,0.5546371779020524,2.1620294887646145,0.20416092438112357,123.95322965496682
User_355,Nissan Leaf,85.0,Station_246,New York,2024-01-15 18:00:00,2024-01-15 20:28:00,67.43740257394747,1.8145610590347336,14.996368751082128,Night,Thursday,89.87079040064869,93.90137525264328,36.060236573124,34.08218775904674,3.0,Level 1,Casual Driver,2.466666666666667,1.8145610590347336,0.6521056076319331,0.735632861770838,37.16458161502771
User_356,Chevy Bolt,75.0,Station_222,Houston,2024-01-15 19:00:00,2024-01-15 22:11:00,10.450657832354688,1.4282962338251743,32.560979001782584,Afternoon,Wednesday,82.76444286202731,60.77776334578708,85.92100724905812,20.63494735094825,0.0,Level 2,Long-Distance Traveler,3.183333333333333,1.4282962338251743,1.7550370995081588,0.4486794451806831,7.316869977572079
User_357,BMW i3,100.0,Station_373,Houston,2024-01-15 20:00:00,2024-01-15 23:40:00,30.80566200277668,1.0378600717476725,18.353195110709667,Night,Saturday,60.727202748946425,61.20655136874687,155.71449022041207,29.11438026886234,5.0,Level 2,Casual Driver,3.6666666666666665,1.0378600717476725,2.628806594918994,0.2830527468402743,29.681903024655753
User_360,Hyundai Kona,75.0,Station_71,Los Angeles,2024-01-15 23:00:00,2024-01-16 01:34:00,33.370542026215475,2.4863752525971208,7.409254803081209,Evening,Sunday,58.60908208265877,71.21956042362135,279.5193618635699,15.418433423035204,8.018665733261262,Level 1,Commuter,2.566666666666667,2.4863752525971208,0.0802914140695461,0.968717630881995,13.421361876634903
User_363,BMW i3,85.0,Station_19,Chicago,2024-01-16 02:00:00,2024-01-16 05:37:00,6.9381938340043,3.2909626809163703,16.886330089677223,Night,Monday,88.60942030171464,81.44337976475231,230.3190328881203,1.2019821663508825,3.0,Level 1,Commuter,3.6166666666666667,3.2909626809163703,0.32570398575029635,0.9099435984100563,2.108256612643312
User_367,BMW i3,50.0,Station_53,New York,2024-01-16 06:00:00,2024-01-16 09:18:00,45.71947918248383,2.872161730269349,31.22627600541321,Night,Saturday,35.421950002135304,88.85354956614376,156.87665110401693,34.297789398053226,7.0,Level 2,Commuter,3.3,2.872161730269349,0.42783826973065064,0.8703520394755604,15.91814231791059
User_370,Hyundai Kona,85.0,Station_304,San Francisco,2024-01-16 09:00:00,2024-01-16 12:35:00,52.71641215020086,0.5628169402063448,34.40206563966865,Night,Tuesday,37.682102722139774,81.9072284186087,225.30420808113757,0.1669976050643421,7.0,DC Fast Charger,Long-Distance Traveler,3.5833333333333335,0.5628169402063448,3.0205163931269885,0.1570651926157241,93.66529040663474
User_372,BMW i3,48.63693124756141,Station_443,Los Angeles,2024-01-16 11:00:00,2024-01-16 14:13:00,68.25299905062542,1.6319957436277532,9.459763978515529,Afternoon,Saturday,85.9024619599349,91.27822446726908,50.413024895600245,37.52882264494277,0.0,Level 2,Long-Distance Traveler,3.216666666666667,1.6319957436277532,1.5846709230389135,0.5073561897288352,41.82179966897846
User_373,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 12:00:00,2024-01-16 15:13:00,56.42022999086558,0.8288732839363397,29.848428683044038,Afternoon,Sunday,32.61238657309413,65.16007356921413,12.807514731098356,17.596802362332962,4.0,Level 1,Long-Distance Traveler,3.216666666666667,0.8288732839363397,2.387793382730327,0.2576808136589657,68.0685830805458
User_374,Chevy Bolt,75.0,Station_11,Houston,2024-01-16 13:00:00,2024-01-16 14:48:00,52.90446366869147,1.5469560347093554,18.542883936181408,Night,Saturday,89.8386106965979,97.49538046654772,36.74369480038644,32.57385369012299,3.0,Level 2,Long-Distance Traveler,1.8,1.5469560347093554,0.25304396529064466,0.8594200192829752,34.19907384674397
User_376,Chevy Bolt,100.0,Station_192,Los Angeles,2024-01-16 15:00:00,2024-01-16 18:03:00,1.356731546885289,1.5712045852380068,23.87462359696047,Night,Friday,40.92338001382405,83.06868681876806,154.34561667139718,-6.550323205012361,3.0,Level 1,Commuter,3.05,1.5712045852380068,1.478795414761993,0.5151490443403302,0.863497700829183
User_379,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 18:00:00,2024-01-16 19:54:00,16.67359945711931,1.809282615508712,28.15617085673184,Evening,Thursday,77.48514337130472,88.66543213628108,281.8878021909634,33.7293207659469,6.0,DC Fast Charger,Long-Distance Traveler,1.9,1.809282615508712,0.09071738449128786,0.9522540081624801,9.215585953348272
User_381,Nissan Leaf,50.0,Station_181,New York,2024-01-16 20:00:00,2024-01-16 23:45:00,7.668660934509698,0.7499042038041743,17.361623335996903,Morning,Sunday,86.16194217356585,81.61986322060685,53.30743848250727,27.25894496066993,2.537158510000429,DC Fast Charger,Long-Distance Traveler,3.75,0.7499042038041743,3.0000957961958257,0.19997445434777983,10.22618741914967
User_383,Tesla Model 3,62.0,Station_9,Chicago,2024-01-16 22:00:00,2024-01-17 01:57:00,64.94285706525936,3.6367947005783794,15.321613858374892,Night,Friday,49.301060486496944,73.24351852996135,41.762292021485166,12.254928644869278,4.0,Level 1,Long-Distance Traveler,3.95,3.6367947005783794,0.3132052994216208,0.9207075191337669,17.857168856666874
User_384,BMW i3,100.0,Station_271,New York,2024-01-16 23:00:00,2024-01-17 02:53:00,70.06077676219795,3.399748992504942,15.242748758849396,Morning,Sunday,95.79218803476924,66.37502517544502,164.02863705100555,38.87241151330905,1.0,Level 1,Long-Distance Traveler,3.8833333333333333,3.399748992504942,0.4835843408283913,0.8754718435635044,20.60763218598001
User_387,Nissan Leaf,50.0,Station_454,Houston,2024-01-17 02:00:00,2024-01-17 04:13:00,54.88401335852117,1.8867705056862327,6.555981504933964,Night,Saturday,64.28041814613954,82.38389625223746,127.07132090658584,30.593877927821687,2.8179017172438234,Level 1,Commuter,2.216666666666667,1.8867705056862327,0.32989616098043406,0.8511746642193531,29.08886544130042
User_391,Tesla Model 3,75.0,Station_328,Houston,2024-01-17 06:00:00,2024-01-17 08:36:00,36.047577386304056,1.645779959820823,7.461577393955386,Evening,Tuesday,46.32842585884544,52.15170916533472,57.6589438038869,6.876897281568692,4.0,Level 2,Casual Driver,2.6,1.645779959820823,0.9542200401791772,0.6329922922387781,21.903035804512154
User_395,Hyundai Kona,75.0,Station_422,Los Angeles,2024-01-17 10:00:00,2024-01-17 13:16:00,34.375669740166174,3.14574570749033,35.35074338161869,Afternoon,Monday,41.11182645121117,63.0261598722875,150.83472799252905,18.00012703193646,6.0,DC Fast Charger,Long-Distance Traveler,3.2666666666666666,3.14574570749033,0.1209209591763365,0.9629833798439786,10.927669600983425
User_396,Hyundai Kona,60.78928024814476,Station_328,New York,2024-01-17 11:00:00,2024-01-17 14:59:00,12.118093232455848,2.8544938427036954,37.31386508142151,Evening,Monday,30.06718877773716,90.2070511207323,256.2264580975269,20.98749334177654,2.0,DC Fast Charger,Casual Driver,3.9833333333333334,2.8544938427036954,1.128839490629638,0.7166093328963252,4.245268653646117
User_398,Chevy Bolt,50.0,Station_472,Los Angeles,2024-01-17 13:00:00,2024-01-17 14:08:00,26.4021039498391,0.9580223408018254,10.570566114746608,Afternoon,Tuesday,29.476011117716563,87.34323555672688,247.34030148401197,22.883741256432277,7.0,Level 2,Commuter,1.1333333333333333,0.9580223408018254,0.17531099253150795,0.8453138301192576,27.558964781282263
User_400,Nissan Leaf,75.0,Station_35,Houston,2024-01-17 15:00:00,2024-01-17 16:34:00,69.44996147928137,1.0662067473464614,15.3072450251239,Morning,Thursday,27.56248158524955,63.29227669048761,150.11184678792918,37.899071590588136,7.0,Level 1,Casual Driver,1.5666666666666667,1.0662067473464614,0.5004599193202053,0.6805574983062519,65.13742447431143
User_402,Hyundai Kona,75.0,Station_14,Los Angeles,2024-01-17 17:00:00,2024-01-17 19:41:00,13.66384250802366,0.7991338052061846,8.275923214432899,Morning,Monday,62.24698007651001,82.888930350227,209.0906430300939,36.088928883769846,3.0,Level 1,Casual Driver,2.683333333333333,0.7991338052061846,1.8841995281271484,0.2978138404495098,17.09831622565166
User_405,BMW i3,50.0,Station_140,New York,2024-01-17 20:00:00,2024-01-17 22:57:00,26.615202038752912,1.3179175040508335,29.94315027097961,Afternoon,Sunday,59.93105266224815,69.52130643027168,193.00361520889265,28.898031697778837,5.0,Level 1,Long-Distance Traveler,2.95,1.3179175040508335,1.6320824959491667,0.4467516962884181,20.19489228798219
User_407,Tesla Model 3,100.0,Station_364,Los Angeles,2024-01-17 22:00:00,2024-01-17 23:56:00,64.40334432867209,1.4631090941590412,14.246600039268449,Evening,Tuesday,96.11613713747894,57.32059939540834,139.54941601046136,5.967630772540458,7.0,Level 2,Commuter,1.9333333333333333,1.4631090941590412,0.4702242391742921,0.7567805659443316,44.01814231473254
User_410,BMW i3,100.0,Station_34,New York,2024-01-18 01:00:00,2024-01-18 03:33:00,19.89879895108544,1.8496720908513216,30.708297411251525,Morning,Thursday,14.367222164095724,93.02253678331718,10.028295172958789,22.189261165233205,7.0,DC Fast Charger,Long-Distance Traveler,2.55,1.8496720908513216,0.7003279091486783,0.7253616042554203,10.75801437968765
User_412,Nissan Leaf,50.0,Station_10,Houston,2024-01-18 03:00:00,2024-01-18 06:25:00,27.04710323077237,1.109637723285248,33.45756611305026,Afternoon,Monday,52.03296567632051,105.6169219318498,58.72601728426816,20.56538826962948,3.0,DC Fast Charger,Commuter,3.4166666666666665,1.109637723285248,2.3070289433814186,0.32477201657129207,24.374714975168104
User_417,Nissan Leaf,100.0,Station_446,Houston,2024-01-18 08:00:00,2024-01-18 11:31:00,5.650181738384828,0.6399514507924429,25.630101905021245,Morning,Saturday,58.40045758268339,65.01799108616504,83.26552535518786,23.05944662777797,6.0,DC Fast Charger,Casual Driver,3.5166666666666666,0.6399514507924429,2.8767152158742237,0.18197671586514963,8.829078723688005
User_418,Nissan Leaf,85.0,Station_223,New York,2024-01-18 09:00:00,2024-01-18 10:53:00,32.491515817951985,0.7759716069971889,7.587563676535479,Evening,Friday,84.13308475155758,76.1749192144271,143.61035312523487,17.163043466294006,0.0,Level 2,Casual Driver,1.8833333333333333,0.7759716069971889,1.1073617263361444,0.41202032229939234,41.87204212752812
User_420,BMW i3,85.0,Station_257,Chicago,2024-01-18 11:00:00,2024-01-18 12:46:00,41.57891512365271,1.0769985933129254,7.26985449231802,Night,Thursday,45.88552782646099,90.42239600795594,149.93485696789244,21.276982361679877,0.0,DC Fast Charger,Casual Driver,1.7666666666666666,1.0769985933129254,0.6896680733537413,0.6096218452714672,38.60628545089643
User_423,Nissan Leaf,69.44504561307087,Station_4,Houston,2024-01-18 14:00:00,2024-01-18 15:49:00,72.71574852972469,0.6821324319309614,28.119461561042414,Afternoon,Monday,28.898519624791028,57.73534409312983,151.6213286334007,4.485795959215874,2.0,DC Fast Charger,Commuter,1.8166666666666667,0.6821324319309614,1.1345342347357052,0.3754857423473182,106.60063226122087
User_428,Hyundai Kona,85.0,Station_85,Los Angeles,2024-01-18 19:00:00,2024-01-18 21:16:00,37.28701875736325,1.9047180148348133,10.420681132797322,Morning,Tuesday,29.08564191565545,78.12984431226614,46.646749394879045,6.233313953621948,2.0,Level 2,Long-Distance Traveler,2.2666666666666666,1.9047180148348133,0.3619486518318533,0.840316771250653,19.57613592508441
User_429,Hyundai Kona,100.0,Station_214,San Francisco,2024-01-18 20:00:00,2024-01-18 22:54:00,72.09484050132289,2.0228182434483357,7.964528513846047,Morning,Monday,32.50685926451319,89.84464823529999,255.11745161753132,-3.311599169989914,3.0,Level 1,Commuter,2.9,2.0228182434483357,0.8771817565516642,0.6975235322235641,35.64079013763564
User_430,BMW i3,62.0,Station_121,New York,2024-01-18 21:00:00,2024-01-18 23:22:00,65.75133335346975,0.8762452298830018,20.24363545415362,Evening,Sunday,18.32067912471357,81.15356977414737,80.82729730659933,18.95955581826692,1.0,Level 2,Commuter,2.3666666666666667,0.8762452298830018,1.4904214367836648,0.3702444633308458,75.03759348538652
User_432,Tesla Model 3,62.0,Station_338,Houston,2024-01-18 23:00:00,2024-01-19 01:50:00,33.39817875530706,2.4550069759789315,15.413120726098814,Morning,Tuesday,23.344139229666805,68.13930114934985,23.106882718779463,27.28334185780242,2.0,DC Fast Charger,Long-Distance Traveler,2.8333333333333335,2.4550069759789315,0.378326357354402,0.8664730503455051,13.60410747590221
User_433,BMW i3,62.0,Station_197,San Francisco,2024-01-19 00:00:00,2024-01-19 02:51:00,46.5117702649118,2.8093466210082094,15.911977559564214,Evening,Sunday,70.98136180299576,94.37776504731777,223.26017562434012,38.45202722070744,5.0,Level 2,Casual Driver,2.85,2.8093466210082094,0.04065337899179067,0.9857356564941085,16.55608101794851
User_435,BMW i3,100.0,Station_130,San Francisco,2024-01-19 02:00:00,2024-01-19 02:57:00,53.83827205577136,0.9481929847390816,39.90750720326488,Morning,Thursday,65.22042875296964,88.65894891293276,207.67198392828075,4.719933351279762,5.0,Level 2,Commuter,0.95,0.9481929847390816,0.0018070152609183099,0.9980978786727176,56.77986751883244
User_439,BMW i3,62.0,Station_354,San Francisco,2024-01-19 06:00:00,2024-01-19 08:32:00,5.614874084822165,2.4596015464435803,54.892982525794544,Afternoon,Thursday,42.52683279726473,64.39746848163185,127.33484113475907,5.264035651558466,7.0,DC Fast Charger,Long-Distance Traveler,2.533333333333333,2.4596015464435803,0.0737317868897529,0.9708953472803606,2.2828388984146226
User_440,Tesla Model 3,50.0,Station_262,Chicago,2024-01-19 07:00:00,2024-01-19 08:33:00,26.46822315749027,1.3772959301454932,18.34323149799863,Evening,Friday,25.363981311683013,14.989946320580836,79.43076812948085,14.938962399475924,5.0,DC Fast Charger,Long-Distance Traveler,1.55,1.3772959301454932,0.17270406985450681,0.8885780194487053,19.21752804039307
User_442,Hyundai Kona,67.54202075470891,Station_125,New York,2024-01-19 09:00:00,2024-01-19 10:50:00,21.580915527008145,1.2655236873891065,29.87794437802515,Afternoon,Saturday,14.542459140504551,87.11111918933997,124.11936816817752,-5.861573323905558,4.690347029293445,DC Fast Charger,Long-Distance Traveler,1.8333333333333333,1.2655236873891065,0.5678096459442268,0.6902856476667854,17.052952656723154
User_443,Chevy Bolt,75.0,Station_307,Los Angeles,2024-01-19 10:00:00,2024-01-19 13:50:00,7.569584209512826,3.27187747187611,36.54436531954519,Morning,Thursday,55.749780360748325,53.49480287054351,299.5639341927111,26.733927457809,0.7394107549834095,Level 2,Commuter,3.8333333333333335,3.27187747187611,0.5614558614572234,0.8535332535328982,2.3135292426376806
User_446,BMW i3,100.0,Station_441,Chicago,2024-01-19 13:00:00,2024-01-19 15:58:00,71.12558827151543,0.8234738515861253,11.348579546094816,Morning,Saturday,78.36258956686292,91.25000145077829,50.619867125485854,-1.7144756464186806,5.0,Level 2,Casual Driver,2.966666666666667,0.8234738515861253,2.1431928150805417,0.27757545559082875,86.372612967027
User_447,Chevy Bolt,100.0,Station_383,Los Angeles,2024-01-19 14:00:00,2024-01-19 17:54:00,36.2444170838149,0.6973236695169336,9.742134927960404,Night,Monday,83.70724478439372,52.58836904710326,125.23368798781787,-7.501413577858543,6.0,Level 1,Casual Driver,3.9,0.6973236695169336,3.202676330483066,0.17880094090177784,51.976461818545445
User_449,Tesla Model 3,107.43195454576464,Station_329,Los Angeles,2024-01-19 16:00:00,2024-01-19 19:27:00,5.746444809429853,0.5810295603537152,20.652585896274296,Evening,Friday,60.71131119139218,67.30386447899235,140.00446081941055,16.976171076313854,3.0,Level 2,Commuter,3.45,0.5810295603537152,2.8689704396462847,0.16841436531991744,9.890107494585253
User_450,Nissan Leaf,62.0,Station_2,Los Angeles,2024-01-19 17:00:00,2024-01-19 20:46:00,9.737039612310449,3.070307175368709,39.66248652039684,Morning,Tuesday,75.78098420909689,97.16335944186612,157.8770594586192,13.520221296228211,4.0,Level 1,Casual Driver,3.7666666666666666,3.070307175368709,0.6963594912979576,0.8151257987704538,3.171356823976787
User_451,Chevy Bolt,85.0,Station_8,Los Angeles,2024-01-19 18:00:00,2024-01-19 21:47:00,39.46218311483076,1.645409808093363,21.672757303621,Morning,Thursday,72.99405914705466,64.45040221704758,53.93574968705855,-1.2608528767847478,2.0,DC Fast Charger,Commuter,3.783333333333333,1.645409808093363,2.1379235252399704,0.4349100814343691,23.983194290398696
User_454,Hyundai Kona,62.0,Station_124,Chicago,2024-01-19 21:00:00,2024-01-20 00:52:00,21.097847217832147,3.468062457867462,25.5517095163491,Night,Friday,66.19996585752617,78.69730898608768,197.84868477952736,-3.5252079868623687,1.0,Level 2,Long-Distance Traveler,3.8666666666666667,3.468062457867462,0.3986042087992048,0.8969127046208953,6.083468067298123
User_457,Hyundai Kona,85.0,Station_10,San Francisco,2024-01-20 00:00:00,2024-01-20 03:50:00,72.54995630814713,0.3599172409276058,32.06992948545012,Morning,Friday,61.84883271010332,64.36786853814274,44.41734515331864,9.6879735645313,0.0,DC Fast Charger,Commuter,3.8333333333333335,0.3599172409276058,3.473416092405728,0.0938914541550276,201.57399551398518
User_461,Tesla Model 3,62.0,Station_8,Chicago,2024-01-20 04:00:00,2024-01-20 06:41:00,16.47214029543078,1.7717153171269555,24.10975592868188,Morning,Tuesday,90.69939969167524,91.81780236135606,141.28878854232272,39.911736178054056,0.0,Level 2,Commuter,2.683333333333333,1.7717153171269555,0.9116180162063776,0.6602665778112878,9.297283901198242
User_464,Nissan Leaf,85.0,Station_362,New York,2024-01-20 07:00:00,2024-01-20 09:31:00,26.566509231569366,1.0655562561532388,32.626966338713174,Afternoon,Friday,13.354201357160642,65.43262383674566,32.84066205433538,37.665443163360855,7.0,Level 1,Casual Driver,2.5166666666666666,1.0655562561532388,1.4511104105134278,0.42339983688208166,24.93205692159045
User_466,Nissan Leaf,85.0,Station_253,Chicago,2024-01-20 09:00:00,2024-01-20 11:40:00,62.04960065177048,1.1777169888307482,35.344789431535474,Morning,Sunday,88.13204445267742,58.35691808891281,205.229616253925,11.034156205320189,5.0,DC Fast Charger,Commuter,2.6666666666666665,1.1777169888307482,1.4889496778359184,0.44164387081153056,52.686342508631114
User_468,Chevy Bolt,75.0,Station_240,San Francisco,2024-01-20 11:00:00,2024-01-20 14:53:00,63.29716818793051,0.8335445839843811,5.541127114661352,Morning,Wednesday,37.26698194802374,70.74768658360593,154.34561667139718,7.957659565172058,4.0,Level 1,Long-Distance Traveler,3.8833333333333333,0.8335445839843811,3.049788749348952,0.2146466739873943,75.93735164754735
User_469,Tesla Model 3,39.297422534529126,Station_438,Houston,2024-01-20 12:00:00,2024-01-20 15:51:00,21.002230102472843,1.8634359746913332,33.58178281533068,Night,Friday,32.27555920443467,58.86833854431998,216.6864603163302,37.19955857157731,7.0,Level 2,Commuter,3.85,1.8634359746913332,1.986564025308667,0.4840093440756709,11.270701214165266
User_473,Nissan Leaf,62.0,Station_149,Los Angeles,2024-01-20 16:00:00,2024-01-20 18:03:00,45.355066305111706,1.4642780697619835,34.75363397380163,Evening,Saturday,86.24033241677763,85.20753539975907,191.27847464502588,29.73598766323549,6.0,Level 2,Long-Distance Traveler,2.05,1.4642780697619835,0.5857219302380163,0.7142819852497481,30.97435332927175
User_476,Hyundai Kona,85.0,Station_478,Los Angeles,2024-01-20 19:00:00,2024-01-20 21:39:00,25.892596490424456,2.5747030476463624,36.64684726237189,Evening,Wednesday,36.57910927172929,44.08637268371391,75.87400701763998,-6.698703624027615,6.0,Level 1,Casual Driver,2.65,2.5747030476463624,0.07529695235363754,0.9715860557156085,10.056537010780291
User_478,Tesla Model 3,75.0,Station_20,Houston,2024-01-20 21:00:00,2024-01-21 00:43:00,34.80201788379793,0.8520497980881836,28.327978747958777,Night,Wednesday,64.52432585147629,57.798200960914784,154.34561667139718,14.224294146774383,2.0,DC Fast Charger,Casual Driver,3.716666666666667,0.8520497980881836,2.864616868578483,0.22925106675018392,40.84505150037729
User_480,Hyundai Kona,78.84320420925265,Station_343,New York,2024-01-20 23:00:00,2024-01-21 01:15:00,77.34671417127635,1.8165242448030536,37.60901008780434,Morning,Tuesday,63.6212275771028,82.11490616846856,154.34561667139718,-5.390181107833149,7.0,Level 2,Casual Driver,2.25,1.8165242448030536,0.43347575519694637,0.8073441088013572,42.57951105940908
User_481,Tesla Model 3,100.0,Station_135,New York,2024-01-21 00:00:00,2024-01-21 02:53:00,31.73110320047439,2.64898293412186,16.74899045179705,Morning,Thursday,39.60719965721378,85.42662634465816,107.6823950190376,-9.30311606449408,1.0,Level 1,Commuter,2.8833333333333333,2.64898293412186,0.23435039921147327,0.9187224048977549,11.978598575227618
User_482,BMW i3,100.0,Station_393,San Francisco,2024-01-21 01:00:00,2024-01-21 04:53:00,41.27067550637497,3.4909127560735143,27.60932373685189,Morning,Friday,10.86844432855906,72.77003285819575,244.03178287529255,-8.037420442484514,1.0,DC Fast Charger,Long-Distance Traveler,3.8833333333333333,3.4909127560735143,0.39242057725981905,0.8989474908343814,11.82231650864719
User_484,Hyundai Kona,85.0,Station_410,San Francisco,2024-01-21 03:00:00,2024-01-21 04:41:00,46.412062022825936,0.851404001814604,32.592705472440954,Morning,Wednesday,19.46391120325772,67.77212935880982,87.22398823104606,-6.860000383855454,5.0,Level 1,Long-Distance Traveler,1.6833333333333333,0.851404001814604,0.8319293315187294,0.505784555533428,54.51238416064236
User_485,Tesla Model 3,75.0,Station_422,New York,2024-01-21 04:00:00,2024-01-21 07:25:00,21.409576368254196,2.688747405717744,14.897692184378757,Morning,Tuesday,33.347001876837226,84.36688507744745,86.90488109479675,29.298692119115717,7.0,Level 1,Commuter,3.4166666666666665,2.688747405717744,0.7279192609489225,0.7869504602100714,7.962658122040678
User_486,Chevy Bolt,100.0,Station_294,Los Angeles,2024-01-21 05:00:00,2024-01-21 06:19:00,54.99600399457137,1.2462496848105056,36.96799540053725,Morning,Tuesday,57.08432709765952,88.92940041903762,11.215519610305956,3.2442471291325976,7.0,DC Fast Charger,Casual Driver,1.3166666666666667,1.2462496848105056,0.07041698185616108,0.946518747957346,44.12920192869185
User_487,Tesla Model 3,100.0,Station_246,Chicago,2024-01-21 06:00:00,2024-01-21 08:50:00,7.739028453603041,2.1044905591572047,15.488292335673664,Evening,Saturday,77.5878565014895,99.5840325558417,100.993065560466,-9.7331719540477,6.0,Level 2,Casual Driver,2.8333333333333335,2.1044905591572047,0.7288427741761287,0.7427613738201899,3.677388059513237
User_490,Nissan Leaf,100.0,Station_86,Chicago,2024-01-21 09:00:00,2024-01-21 12:21:00,27.61163115157696,2.1747180096332643,5.519114485910332,Evening,Sunday,27.5521263709905,68.84943482879109,95.48346782769497,34.20946138998912,6.0,Level 1,Casual Driver,3.35,2.1747180096332643,1.1752819903667358,0.6491695551144072,12.696648958286447
User_492,Hyundai Kona,85.0,Station_330,Houston,2024-01-21 11:00:00,2024-01-21 12:43:00,45.06853330402873,1.7125795757007114,7.398448665378677,Night,Sunday,51.66193909108173,92.05776182737962,76.48391316423336,37.01416735411192,6.0,Level 1,Long-Distance Traveler,1.7166666666666666,1.7125795757007114,0.004087090965955165,0.997619170311094,26.31616886216145
User_496,Tesla Model 3,50.0,Station_390,Houston,2024-01-21 15:00:00,2024-01-21 17:56:00,25.13233553126914,1.899860256838659,32.61585546839829,Night,Monday,25.684348116376185,94.52863671218913,127.43001739522587,40.25549685924228,4.0,Level 1,Commuter,2.933333333333333,1.899860256838659,1.0334730764946742,0.6476796330131792,13.228517961152045
User_498,Tesla Model 3,100.0,Station_51,New York,2024-01-21 17:00:00,2024-01-21 19:32:00,79.41814361458415,2.448882988088648,21.02559182603512,Morning,Wednesday,41.24381173795679,60.46037412094381,54.66136458981261,-0.3803868203410356,6.0,DC Fast Charger,Casual Driver,2.533333333333333,2.448882988088648,0.0844503452446852,0.9666643374034137,32.43035457425835
User_499,Tesla Model 3,75.0,Station_242,San Francisco,2024-01-21 18:00:00,2024-01-21 20:48:00,44.41845305466813,2.3443707303892207,6.18554310775622,Evening,Saturday,22.97712852618256,94.85638958345972,116.420531077901,36.38826993443427,2.0,Level 1,Long-Distance Traveler,2.8,2.3443707303892207,0.4556292696107791,0.8372752608532932,18.946855324069677
