User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,session_duration_h,charge_duration_h,delay_duration_h,utilisation_rate,charging_rate_calc_kw,start_hour,end_hour,start_dayofweek,start_weekday_name,is_weekend,start_part_of_day,energy_per_session_hour,distance_per_kwh,is_flexible,flexibility_label
User_285,Tesla Model 3,100.0,Station_161,San Francisco,2024-01-12 20:00:00,2024-01-12 22:59:00,14.018823992805098,1.8272416718247204,25.54354523038557,Afternoon,Sunday,58.996115876586,90.81351987157448,22.54047724398696,33.28195603093967,7.51530869035586,Level 2,Commuter,2.9833333333333334,1.8272416718247204,1.156091661508613,0.6124832419524202,7.672123621614658,20,22,4,Friday,0,Evening,4.69904714842629,1.6078721906741567,1,flexible
User_286,Hyundai Kona,85.0,Station_26,New York,2024-01-12 21:00:00,2024-01-12 23:55:00,61.83012083767203,1.3995197521599705,8.02178413780609,Evening,Saturday,36.84689681505471,92.67951284722466,80.99732070598944,-2.341554226023669,0.0,Level 1,Commuter,2.9166666666666665,1.3995197521599705,1.517146914506696,0.4798353435977042,44.17952711438731,21,23,4,Friday,0,Evening,21.198898572916125,1.3099977746871743,1,flexible
User_287,BMW i3,75.0,Station_121,Houston,2024-01-12 22:00:00,2024-01-13 01:53:00,51.62169093377357,1.303555581123807,28.15164637395491,Afternoon,Monday,22.787479040018432,58.6624943861943,185.95215211232087,7.936964700801351,7.0,Level 1,Casual Driver,3.883333333333333,1.303555581123807,2.579777752209526,0.3356795487872465,39.60068268763043,22,1,4,Friday,0,Evening,13.293139296250708,3.602209628330121,1,flexible
User_288,Hyundai Kona,100.0,Station_301,San Francisco,2024-01-12 23:00:00,2024-01-13 01:15:00,13.319017315610488,0.8912958968406132,9.96972720755874,Afternoon,Sunday,81.55932358998332,177.70866647340375,87.30415654223266,38.77143808328196,7.0,Level 2,Casual Driver,2.25,0.8912958968406132,1.3587041031593867,0.3961315097069391,14.943429407475746,23,1,4,Friday,0,Evening,5.9195632513824386,6.554849691494001,1,flexible
User_290,BMW i3,75.0,Station_63,Houston,2024-01-13 01:00:00,2024-01-13 04:16:00,70.62045542020036,0.637026904969773,14.738211793244965,Morning,Saturday,25.723471642871232,99.585814595444,188.46379155896125,-4.842996855241946,2.0,Level 1,Commuter,3.2666666666666666,0.637026904969773,2.6296397616968936,0.1950082362152366,110.85945486643348,1,4,5,Saturday,1,Night,21.618506761285825,2.668685587448829,1,flexible
User_291,Chevy Bolt,75.0,Station_451,Chicago,2024-01-13 02:00:00,2024-01-13 05:50:00,74.49108355632316,2.8590804803775773,31.654278544113588,Evening,Wednesday,55.66200143730428,52.571622201873645,160.67861854327094,26.307504471636346,5.0,Level 1,Commuter,3.8333333333333335,2.8590804803775773,0.974252852955756,0.7458470818376288,26.054210109708308,2,5,5,Saturday,1,Night,19.43245657991039,2.1570181405910263,0,not_flexible
User_292,Tesla Model 3,75.0,Station_436,Houston,2024-01-13 03:00:00,2024-01-13 05:43:00,32.52486104511656,2.287496504307609,10.03602310243687,Evening,Thursday,23.42576752983394,83.74262073596746,294.05825875693694,25.92667701462242,2.0,DC Fast Charger,Long-Distance Traveler,2.716666666666667,2.287496504307609,0.4291701623590578,0.8420232531193652,14.2185402180369,3,5,5,Saturday,1,Night,11.97234148899996,9.041030439731525,0,not_flexible
User_293,Tesla Model 3,100.0,Station_68,Houston,2024-01-13 04:00:00,2024-01-13 05:17:00,78.39905610034737,0.5318848035877057,34.301109962055534,Night,Sunday,49.66021029282839,83.24626253232046,119.78864790850731,-9.296045390619858,1.0,Level 1,Commuter,1.2833333333333334,0.5318848035877057,0.7514485297456277,0.4144556911073031,147.39856369560607,4,5,5,Saturday,1,Night,61.090173584686255,1.5279348230313268,0,not_flexible
User_294,BMW i3,50.0,Station_253,Chicago,2024-01-13 05:00:00,2024-01-13 07:35:00,65.32285347166376,1.2923823850992102,17.840509726883596,Afternoon,Wednesday,54.29560688538636,87.54853995015633,32.14595633492419,-9.395365259699592,3.0,Level 1,Long-Distance Traveler,2.583333333333333,1.2923823850992102,1.2909509482341233,0.5002770522964685,50.54452476667672,5,7,5,Saturday,1,Night,25.286265859998878,0.49210888114170803,1,flexible
User_296,Hyundai Kona,85.0,Station_459,Chicago,2024-01-13 07:00:00,2024-01-13 10:57:00,78.15878931012135,1.548133495316547,15.064171728841687,Evening,Thursday,78.17878531385018,80.78249491449304,114.76631518048208,20.8310001306784,4.0,Level 1,Casual Driver,3.95,1.548133495316547,2.4018665046834533,0.3919325304598853,50.48582021290109,7,10,5,Saturday,1,Morning,19.78703526838515,1.4683737580057443,1,flexible
User_297,Hyundai Kona,75.0,Station_2,Chicago,2024-01-13 08:00:00,2024-01-13 11:46:00,5.3378360735216495,1.3473103319992674,39.5882610449191,Afternoon,Thursday,16.3556544239116,88.04370260386372,67.71733683557791,29.249086599941627,0.2884081107034522,Level 1,Commuter,3.7666666666666666,1.3473103319992674,2.419356334667399,0.3576930084953807,3.96184601776256,8,11,5,Saturday,1,Morning,1.4171246212889335,12.686290081385216,1,flexible
User_300,Tesla Model 3,100.0,Station_286,Los Angeles,2024-01-13 11:00:00,2024-01-13 13:24:00,5.69951995446004,1.0866768976439043,16.58424488333184,Afternoon,Monday,54.544755368940045,81.03013387969956,221.5835528882272,32.63449014531149,3.0,Level 2,Commuter,2.4,1.0866768976439043,1.3133231023560956,0.4527820406849601,5.2449076324504045,11,13,5,Saturday,1,Morning,2.374799981025017,38.87758173648144,1,flexible
User_301,Hyundai Kona,65.04709890586727,Station_49,Los Angeles,2024-01-13 12:00:00,2024-01-13 13:06:00,54.52901286506665,0.6431048412173435,9.767814595808773,Morning,Monday,73.36171145435397,73.14283891077369,250.3699282257361,31.247335393559474,0.0,Level 1,Long-Distance Traveler,1.1,0.6431048412173435,0.4568951587826566,0.5846407647430395,84.79023849649118,12,13,5,Saturday,1,Afternoon,49.571829877333315,4.591499370166162,0,not_flexible
User_305,Chevy Bolt,100.0,Station_417,Houston,2024-01-13 16:00:00,2024-01-13 19:41:00,23.54038391979749,2.5925972772690966,23.220087806019023,Evening,Thursday,17.170614248794294,39.31920167051178,192.85689131728176,14.538649316116311,4.0,Level 2,Casual Driver,3.683333333333333,2.5925972772690966,1.0907360560642363,0.7038725639644606,9.079845962267488,16,19,5,Saturday,1,Afternoon,6.3910544578635715,8.192597536826446,1,flexible
User_309,Hyundai Kona,85.0,Station_382,Los Angeles,2024-01-13 20:00:00,2024-01-13 22:34:00,49.74934189978176,2.008221975228492,18.58598183312089,Night,Thursday,62.63796602121695,87.47010159296559,177.26981142816254,31.464224787251247,0.0,DC Fast Charger,Long-Distance Traveler,2.566666666666667,2.008221975228492,0.5584446914381749,0.7824241461929189,24.77283015196633,20,22,5,Saturday,1,Evening,19.382860480434452,3.56325942532599,0,not_flexible
User_310,Hyundai Kona,100.0,Station_98,Houston,2024-01-13 21:00:00,2024-01-14 00:10:00,66.17491556109752,1.5908913989608646,37.05502096460268,Night,Wednesday,57.51855751045613,59.21834420857712,19.842550619791872,12.62900174508787,2.0,DC Fast Charger,Casual Driver,3.1666666666666665,1.5908913989608646,1.575775267705802,0.5023867575665889,41.5961237858986,21,0,5,Saturday,1,Evening,20.89734175613606,0.29985003307592856,1,flexible
User_313,Nissan Leaf,75.0,Station_149,San Francisco,2024-01-14 00:00:00,2024-01-14 00:49:00,50.65984701352952,0.5600308824381494,34.023837203216026,Night,Friday,79.25660844200286,76.33856416576592,206.66803143002105,14.06007874116784,2.0,Level 2,Commuter,0.8166666666666667,0.5600308824381494,0.2566357842285173,0.6857521009446726,90.45902396128034,0,0,6,Sunday,1,Night,62.03246573085248,4.07952340193264,0,not_flexible
User_314,Tesla Model 3,62.0,Station_412,New York,2024-01-14 01:00:00,2024-01-14 04:37:00,6.885479431723564,3.500201170135869,13.151438217973151,Afternoon,Thursday,62.99501973890689,70.58747645056332,270.3822387599344,4.057993736673463,7.0,DC Fast Charger,Long-Distance Traveler,3.6166666666666663,3.500201170135869,0.1164654965307976,0.967797558562913,1.967166770433451,1,4,6,Sunday,1,Night,1.9038191977115846,39.26846945678156,0,not_flexible
User_315,Nissan Leaf,75.0,Station_304,New York,2024-01-14 02:00:00,2024-01-14 03:51:00,64.76361325790924,0.5433591266631455,9.001401096042077,Evening,Wednesday,68.68211127506426,63.14004386440696,213.7308147646065,-5.431969444252173,1.0,Level 2,Commuter,1.85,0.5433591266631455,1.3066408733368546,0.2937076360341327,119.1911759274807,2,3,6,Sunday,1,Night,35.00735851778878,3.3001681656250805,1,flexible
User_318,Nissan Leaf,75.0,Station_66,Chicago,2024-01-14 05:00:00,2024-01-14 08:01:00,44.06555274761643,0.7388318908606428,37.81041851456051,Evening,Monday,43.3631967175386,72.85514963212466,261.50598887337225,21.12350581758097,6.0,Level 2,Casual Driver,3.0166666666666666,0.7388318908606428,2.277834775806024,0.2449166489040805,59.6421909946061,5,8,6,Sunday,1,Night,14.607365551696054,5.934476537061424,1,flexible
User_320,Chevy Bolt,75.0,Station_457,New York,2024-01-14 07:00:00,2024-01-14 08:06:00,6.521023617093562,0.9500538452594568,9.83501013445608,Afternoon,Wednesday,80.47386392705907,52.86565232596662,86.1229463663984,1.215773748666768,7.0,Level 1,Commuter,1.1,0.9500538452594568,0.1499461547405433,0.8636853138722334,6.863846348953716,7,8,6,Sunday,1,Morning,5.928203288266873,13.206967406258778,0,not_flexible
User_323,Nissan Leaf,62.0,Station_205,Los Angeles,2024-01-14 10:00:00,2024-01-14 11:58:00,64.52243106916856,1.7249913300016642,38.17893479405741,Morning,Sunday,31.48893119283688,66.30498502948487,75.831666453641,0.397259806410319,6.0,Level 2,Commuter,1.9666666666666663,1.7249913300016642,0.2416753366650024,0.8771142355940665,37.40449586439737,10,11,6,Sunday,1,Morning,32.80801579788233,1.1752760272214302,0,not_flexible
User_324,Tesla Model 3,100.0,Station_279,San Francisco,2024-01-14 11:00:00,2024-01-14 14:54:00,52.99672888359278,3.5264988700635578,6.452202177004988,Night,Monday,10.950912707790694,69.30238832786551,27.930909180515243,14.177763270049578,6.0,Level 1,Long-Distance Traveler,3.9,3.5264988700635578,0.3735011299364421,0.9042304795034763,15.028142879466632,11,14,6,Sunday,1,Morning,13.588904841946867,0.5270308143331909,0,not_flexible
User_325,Tesla Model 3,75.0,Station_337,Chicago,2024-01-14 12:00:00,2024-01-14 14:55:00,74.73938753754207,0.0953144165458864,27.742986940756,Morning,Sunday,27.62289341973861,61.32518277224479,56.3252273928085,9.990199636985103,3.176061926468777,Level 2,Casual Driver,2.9166666666666665,0.0953144165458864,2.82135225012078,0.0326792285300182,784.1351838057041,12,14,6,Sunday,1,Afternoon,25.624932870014426,0.7536217414748814,1,flexible
User_327,Chevy Bolt,100.0,Station_304,San Francisco,2024-01-14 14:00:00,2024-01-14 17:43:00,18.848843442027324,2.414714251795192,7.321396396832365,Night,Friday,84.30767807010035,62.79550482109619,237.0512986252565,-2.876962686979992,1.0,Level 2,Long-Distance Traveler,3.716666666666667,2.414714251795192,1.301952414871475,0.6496989018283027,7.805827719786872,14,17,6,Sunday,1,Afternoon,5.071437697406455,12.576437347699674,1,flexible
User_328,Hyundai Kona,100.0,Station_380,New York,2024-01-14 15:00:00,2024-01-14 18:25:00,58.37615445163145,1.8775223705101527,33.85680931892132,Afternoon,Friday,15.359167401010394,56.58027747341746,96.86304815594605,16.972016794308892,3.0,Level 2,Casual Driver,3.4166666666666665,1.8775223705101527,1.5391442961565138,0.5495187425883374,31.092121920107783,15,18,6,Sunday,1,Afternoon,17.085703741940915,1.6592913504811895,1,flexible
User_330,Nissan Leaf,85.0,Station_84,San Francisco,2024-01-14 17:00:00,2024-01-14 18:27:00,13.3246110441358,1.38201984923984,12.388236508175128,Afternoon,Saturday,52.78624625920918,92.86857199351071,283.9904923578399,35.704863864734804,4.0,DC Fast Charger,Long-Distance Traveler,1.45,1.38201984923984,0.06798015076016,0.9531171374067862,9.641403523592524,17,18,6,Sunday,1,Afternoon,9.189386926990208,21.313229438154966,0,not_flexible
User_331,Chevy Bolt,85.0,Station_276,Houston,2024-01-14 18:00:00,2024-01-14 21:50:00,14.503455142567915,2.240834005432468,11.910831368910282,Morning,Tuesday,51.14214596336595,99.98660421478364,168.0448614464392,12.24739891359942,3.0,Level 2,Commuter,3.8333333333333335,2.240834005432468,1.5924993279008657,0.5845653927215133,6.4723469509151945,18,21,6,Sunday,1,Evening,3.78351003719163,11.586539882708662,1,flexible
User_336,Nissan Leaf,62.0,Station_268,Chicago,2024-01-14 23:00:00,2024-01-15 00:34:00,70.39888221837178,0.5515336215146602,20.158307658211903,Night,Wednesday,84.36276676677173,62.14760000864133,240.3347991885124,-7.880884645585255,7.0,Level 1,Commuter,1.5666666666666669,0.5515336215146602,1.0151330451520064,0.3520427371370171,127.6420502254014,23,0,6,Sunday,1,Evening,44.93545673513092,3.4139007838649027,1,flexible
User_338,BMW i3,62.0,Station_322,Houston,2024-01-15 01:00:00,2024-01-15 02:54:00,62.19283345936647,0.5552103642000609,19.47699463384489,Morning,Saturday,24.3852455984819,88.82972948026371,277.7232644606139,14.276251340517549,4.0,DC Fast Charger,Long-Distance Traveler,1.9,0.5552103642000609,1.344789635799939,0.2922159811579268,112.01670118131352,1,2,0,Monday,0,Night,32.73307024177183,4.465518758557024,1,flexible
User_340,BMW i3,62.0,Station_78,Los Angeles,2024-01-15 03:00:00,2024-01-15 06:37:00,79.97807283663732,0.9198467271186718,27.85794776975846,Evening,Thursday,88.1942695265976,62.30655558591127,295.82448366225185,6.247841392473045,7.545586232503917,Level 1,Long-Distance Traveler,3.6166666666666663,0.9198467271186718,2.696819939547995,0.2543355005858078,86.94717334828235,3,6,0,Monday,0,Night,22.113752858056404,3.6988198536178905,1,flexible
User_341,Tesla Model 3,100.0,Station_272,Los Angeles,2024-01-15 04:00:00,2024-01-15 06:20:00,5.775919735452496,1.8364567962319551,24.985691281650627,Afternoon,Sunday,25.118016109663355,59.04654073710448,96.33217778289772,37.10118843149111,1.0,Level 2,Casual Driver,2.333333333333333,1.8364567962319551,0.4968765371013783,0.7870529126708379,3.1451432711640903,4,6,0,Monday,0,Night,2.4753941723367845,16.678240383364827,0,not_flexible
User_342,BMW i3,50.0,Station_339,Los Angeles,2024-01-15 05:00:00,2024-01-15 05:44:00,53.81020176075347,0.513006350951944,15.791319763690598,Morning,Monday,52.44295176374061,82.42209464917141,116.73098347986932,-0.0328724734896948,2.0,Level 1,Long-Distance Traveler,0.7333333333333333,0.513006350951944,0.2203269823813892,0.6995541149344692,104.89188225623772,5,5,0,Monday,0,Night,73.37754785557293,2.1693095297963962,0,not_flexible
User_343,Chevy Bolt,100.0,Station_162,San Francisco,2024-01-15 06:00:00,2024-01-15 09:34:00,38.66237698854864,2.3650578770652744,16.315819392880815,Evening,Saturday,68.12187775308132,56.48043704770824,257.8829430738604,29.180536779668387,6.0,Level 2,Commuter,3.566666666666667,2.3650578770652744,1.2016087896013925,0.6631003393640956,16.34732805631106,6,9,0,Monday,0,Morning,10.839918781836065,6.6701264423095985,1,flexible
User_346,Nissan Leaf,62.0,Station_134,Houston,2024-01-15 09:00:00,2024-01-15 11:59:00,42.51736091943514,0.9297646566647816,7.234439776855737,Morning,Saturday,88.94643474449397,63.743344919418114,191.0776829422596,10.333196461649678,4.0,Level 2,Casual Driver,2.9833333333333334,0.9297646566647816,2.053568676668552,0.3116529575412675,45.72916448765852,9,11,0,Monday,0,Morning,14.251629358469879,4.494109672148441,1,flexible
User_348,Tesla Model 3,50.0,Station_192,New York,2024-01-15 11:00:00,2024-01-15 12:10:00,67.22515101988213,0.5046012170071925,21.014153018823738,Morning,Wednesday,38.02384077001244,94.36765550022876,57.59194551494831,12.265243732279334,6.0,DC Fast Charger,Commuter,1.1666666666666667,0.5046012170071925,0.6620654496594742,0.4325153288633078,133.22431408032833,11,12,0,Monday,0,Morning,57.62155801704183,0.8567023597747699,0,not_flexible
User_351,Nissan Leaf,62.0,Station_18,Chicago,2024-01-15 14:00:00,2024-01-15 17:00:00,60.96907588597162,2.4969601810931428,37.04926024472,Afternoon,Wednesday,75.85725205688395,92.36496167231005,266.82108780235893,20.465566167774167,6.0,Level 1,Commuter,3.0,2.4969601810931428,0.5030398189068572,0.8323200603643809,24.41732004684192,14,17,0,Monday,0,Afternoon,20.323025295323873,4.376334788170077,0,not_flexible
User_353,Tesla Model 3,62.0,Station_180,Los Angeles,2024-01-15 16:00:00,2024-01-15 18:14:00,65.54082473190631,1.1606546727693638,37.48997540777594,Evening,Monday,25.201903407412274,96.7634420547716,78.61444615533611,0.947645050608024,6.0,Level 2,Commuter,2.2333333333333334,1.1606546727693638,1.0726786605639695,0.5196961221355361,56.46884148195737,16,18,0,Monday,0,Afternoon,29.34663793965954,1.1994729464712603,1,flexible
User_354,BMW i3,100.0,Station_123,New York,2024-01-15 17:00:00,2024-01-15 19:43:00,68.74906948767578,0.5546371779020524,28.29294039482075,Afternoon,Thursday,81.2848669802037,66.07649512570205,284.84580003977186,13.789659826810096,3.0,DC Fast Charger,Commuter,2.716666666666667,0.5546371779020524,2.1620294887646145,0.2041609243811235,123.95322965496682,17,19,0,Monday,0,Afternoon,25.306405946383723,4.143267714930082,1,flexible
User_355,Nissan Leaf,85.0,Station_246,New York,2024-01-15 18:00:00,2024-01-15 20:28:00,67.43740257394747,1.8145610590347336,14.996368751082128,Night,Thursday,89.87079040064869,93.90137525264328,36.060236573124,34.08218775904674,3.0,Level 1,Casual Driver,2.466666666666667,1.8145610590347336,0.6521056076319331,0.735632861770838,37.16458161502771,18,20,0,Monday,0,Evening,27.3394875299787,0.5347216114022585,0,not_flexible
User_356,Chevy Bolt,75.0,Station_222,Houston,2024-01-15 19:00:00,2024-01-15 22:11:00,10.450657832354688,1.4282962338251743,32.560979001782584,Afternoon,Wednesday,82.76444286202731,60.77776334578708,85.92100724905812,20.63494735094825,0.0,Level 2,Long-Distance Traveler,3.183333333333333,1.4282962338251743,1.7550370995081588,0.4486794451806831,7.316869977572079,19,22,0,Monday,0,Evening,3.282929161996237,8.221588404038183,1,flexible
User_357,BMW i3,100.0,Station_373,Houston,2024-01-15 20:00:00,2024-01-15 23:40:00,30.80566200277668,1.0378600717476725,18.353195110709667,Night,Saturday,60.727202748946425,61.20655136874687,155.71449022041207,29.11438026886234,5.0,Level 2,Casual Driver,3.6666666666666665,1.0378600717476725,2.628806594918994,0.2830527468402743,29.681903024655757,20,23,0,Monday,0,Evening,8.401544182575458,5.054736048404891,1,flexible
User_360,Hyundai Kona,75.0,Station_71,Los Angeles,2024-01-15 23:00:00,2024-01-16 01:34:00,33.370542026215475,2.4863752525971208,7.409254803081209,Evening,Sunday,58.60908208265877,71.21956042362135,279.5193618635699,15.418433423035204,8.018665733261262,Level 1,Commuter,2.566666666666667,2.4863752525971208,0.0802914140695461,0.968717630881995,13.421361876634904,23,1,0,Monday,0,Evening,13.00150988034369,8.376230797928994,0,not_flexible
User_363,BMW i3,85.0,Station_19,Chicago,2024-01-16 02:00:00,2024-01-16 05:37:00,6.9381938340043,3.2909626809163703,16.886330089677223,Night,Monday,88.60942030171464,81.44337976475231,230.3190328881203,1.2019821663508825,3.0,Level 1,Commuter,3.6166666666666663,3.2909626809163703,0.3257039857502963,0.9099435984100565,2.108256612643312,2,5,1,Tuesday,0,Night,1.918394608480452,33.195819891816754,0,not_flexible
User_367,BMW i3,50.0,Station_53,New York,2024-01-16 06:00:00,2024-01-16 09:18:00,45.71947918248383,2.872161730269349,31.22627600541321,Night,Saturday,35.421950002135304,88.85354956614376,156.87665110401693,34.297789398053226,7.0,Level 2,Commuter,3.3,2.872161730269349,0.4278382697306506,0.8703520394755604,15.91814231791059,6,9,1,Tuesday,0,Morning,13.854387631055706,3.431286924285873,0,not_flexible
User_370,Hyundai Kona,85.0,Station_304,San Francisco,2024-01-16 09:00:00,2024-01-16 12:35:00,52.71641215020086,0.5628169402063448,34.40206563966865,Night,Tuesday,37.682102722139774,81.9072284186087,225.3042080811376,0.1669976050643421,7.0,DC Fast Charger,Long-Distance Traveler,3.583333333333333,0.5628169402063448,3.0205163931269885,0.1570651926157241,93.66529040663474,9,12,1,Tuesday,0,Morning,14.711556879125823,4.273891163897791,1,flexible
User_372,BMW i3,48.63693124756141,Station_443,Los Angeles,2024-01-16 11:00:00,2024-01-16 14:13:00,68.25299905062542,1.6319957436277532,9.459763978515529,Afternoon,Saturday,85.9024619599349,91.27822446726908,50.413024895600245,37.52882264494277,0.0,Level 2,Long-Distance Traveler,3.216666666666667,1.6319957436277532,1.5846709230389135,0.5073561897288352,41.82179966897846,11,14,1,Tuesday,0,Morning,21.21854892765557,0.7386199228873049,1,flexible
User_373,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 12:00:00,2024-01-16 15:13:00,56.42022999086558,0.8288732839363397,29.84842868304404,Afternoon,Sunday,32.61238657309413,65.16007356921413,12.807514731098356,17.596802362332962,4.0,Level 1,Long-Distance Traveler,3.216666666666667,0.8288732839363397,2.387793382730327,0.2576808136589657,68.0685830805458,12,15,1,Tuesday,0,Afternoon,17.539967872807953,0.22700217161773162,1,flexible
User_374,Chevy Bolt,75.0,Station_11,Houston,2024-01-16 13:00:00,2024-01-16 14:48:00,52.90446366869147,1.5469560347093554,18.542883936181408,Night,Saturday,89.8386106965979,97.49538046654772,36.74369480038644,32.57385369012299,3.0,Level 2,Long-Distance Traveler,1.8,1.5469560347093554,0.2530439652906446,0.8594200192829752,34.19907384674397,13,14,1,Tuesday,0,Afternoon,29.391368704828594,0.694529199473411,0,not_flexible
User_376,Chevy Bolt,100.0,Station_192,Los Angeles,2024-01-16 15:00:00,2024-01-16 18:03:00,1.356731546885289,1.5712045852380068,23.87462359696047,Night,Friday,40.92338001382405,83.06868681876806,154.34561667139718,-6.550323205012361,3.0,Level 1,Commuter,3.05,1.5712045852380068,1.478795414761993,0.5151490443403302,0.863497700829183,15,18,1,Tuesday,0,Afternoon,0.44483001537222594,113.76282730783073,1,flexible
User_379,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 18:00:00,2024-01-16 19:54:00,16.67359945711931,1.809282615508712,28.15617085673184,Evening,Thursday,77.48514337130472,88.66543213628108,281.8878021909634,33.7293207659469,6.0,DC Fast Charger,Long-Distance Traveler,1.9,1.809282615508712,0.0907173844912878,0.95225400816248,9.215585953348272,18,19,1,Tuesday,0,Evening,8.775578661641742,16.90623568809569,0,not_flexible
User_381,Nissan Leaf,50.0,Station_181,New York,2024-01-16 20:00:00,2024-01-16 23:45:00,7.668660934509698,0.7499042038041743,17.361623335996903,Morning,Sunday,86.16194217356585,81.61986322060685,53.30743848250727,27.25894496066993,2.537158510000429,DC Fast Charger,Long-Distance Traveler,3.75,0.7499042038041743,3.0000957961958257,0.1999744543477798,10.22618741914967,20,23,1,Tuesday,0,Evening,2.0449762492025862,6.951335955227694,1,flexible
User_383,Tesla Model 3,62.0,Station_9,Chicago,2024-01-16 22:00:00,2024-01-17 01:57:00,64.94285706525936,3.6367947005783794,15.321613858374892,Night,Friday,49.301060486496944,73.24351852996135,41.762292021485166,12.254928644869278,4.0,Level 1,Long-Distance Traveler,3.95,3.6367947005783794,0.3132052994216208,0.9207075191337668,17.857168856666874,22,1,1,Tuesday,0,Evening,16.44122963677452,0.6430621304436813,0,not_flexible
User_384,BMW i3,100.0,Station_271,New York,2024-01-16 23:00:00,2024-01-17 02:53:00,70.06077676219795,3.399748992504942,15.242748758849396,Morning,Sunday,95.79218803476924,66.37502517544502,164.02863705100555,38.87241151330905,1.0,Level 1,Long-Distance Traveler,3.883333333333333,3.399748992504942,0.4835843408283913,0.8754718435635044,20.60763218598001,23,2,1,Tuesday,0,Evening,18.04140174133853,2.3412334922827887,0,not_flexible
User_387,Nissan Leaf,50.0,Station_454,Houston,2024-01-17 02:00:00,2024-01-17 04:13:00,54.88401335852117,1.8867705056862327,6.555981504933964,Night,Saturday,64.28041814613954,82.38389625223746,127.07132090658584,30.593877927821687,2.8179017172438234,Level 1,Commuter,2.216666666666667,1.8867705056862327,0.329896160980434,0.8511746642193531,29.08886544130042,2,4,2,Wednesday,0,Night,24.75970527452083,2.315270205852339,0,not_flexible
User_391,Tesla Model 3,75.0,Station_328,Houston,2024-01-17 06:00:00,2024-01-17 08:36:00,36.047577386304056,1.645779959820823,7.461577393955386,Evening,Tuesday,46.32842585884544,52.15170916533472,57.6589438038869,6.876897281568692,4.0,Level 2,Casual Driver,2.6,1.645779959820823,0.9542200401791772,0.6329922922387781,21.903035804512157,6,8,2,Wednesday,0,Morning,13.864452840886175,1.5995234072455,0,not_flexible
User_395,Hyundai Kona,75.0,Station_422,Los Angeles,2024-01-17 10:00:00,2024-01-17 13:16:00,34.375669740166174,3.14574570749033,35.35074338161869,Afternoon,Monday,41.11182645121117,63.0261598722875,150.83472799252905,18.00012703193646,6.0,DC Fast Charger,Long-Distance Traveler,3.2666666666666666,3.14574570749033,0.1209209591763365,0.9629833798439786,10.927669600983425,10,13,2,Wednesday,0,Morning,10.523164206173318,4.387833870078364,0,not_flexible
User_396,Hyundai Kona,60.78928024814476,Station_328,New York,2024-01-17 11:00:00,2024-01-17 14:59:00,12.118093232455848,2.8544938427036954,37.31386508142151,Evening,Monday,30.06718877773716,90.2070511207323,256.2264580975269,20.98749334177654,2.0,DC Fast Charger,Casual Driver,3.983333333333333,2.8544938427036954,1.128839490629638,0.7166093328963252,4.245268653646117,11,14,2,Wednesday,0,Morning,3.042199137855025,21.14412335195412,1,flexible
User_398,Chevy Bolt,50.0,Station_472,Los Angeles,2024-01-17 13:00:00,2024-01-17 14:08:00,26.4021039498391,0.9580223408018254,10.570566114746608,Afternoon,Tuesday,29.476011117716563,87.34323555672688,247.340301484012,22.88374125643228,7.0,Level 2,Commuter,1.1333333333333333,0.9580223408018254,0.1753109925315079,0.8453138301192576,27.558964781282263,13,14,2,Wednesday,0,Afternoon,23.29597407338744,9.368204214100874,0,not_flexible
User_400,Nissan Leaf,75.0,Station_35,Houston,2024-01-17 15:00:00,2024-01-17 16:34:00,69.44996147928137,1.0662067473464614,15.3072450251239,Morning,Thursday,27.56248158524955,63.29227669048761,150.11184678792918,37.899071590588136,7.0,Level 1,Casual Driver,1.5666666666666669,1.0662067473464614,0.5004599193202053,0.6805574983062519,65.13742447431143,15,16,2,Wednesday,0,Afternoon,44.329762646349806,2.161438877582549,0,not_flexible
User_402,Hyundai Kona,75.0,Station_14,Los Angeles,2024-01-17 17:00:00,2024-01-17 19:41:00,13.66384250802366,0.7991338052061846,8.275923214432899,Morning,Monday,62.24698007651001,82.888930350227,209.0906430300939,36.088928883769846,3.0,Level 1,Casual Driver,2.683333333333333,0.7991338052061846,1.8841995281271484,0.2978138404495098,17.09831622565166,17,19,2,Wednesday,0,Afternoon,5.092115220381489,15.302477535679442,1,flexible
User_405,BMW i3,50.0,Station_140,New York,2024-01-17 20:00:00,2024-01-17 22:57:00,26.615202038752912,1.3179175040508335,29.94315027097961,Afternoon,Sunday,59.93105266224815,69.52130643027168,193.00361520889265,28.89803169777884,5.0,Level 1,Long-Distance Traveler,2.95,1.3179175040508335,1.6320824959491669,0.4467516962884181,20.19489228798219,20,22,2,Wednesday,0,Evening,9.022102386017936,7.251630663102645,1,flexible
